date,open,high,low,close,volume
1622059200000,38542.3700,39484.0800,38363.5100,39297.3700,293.56141700
1622073600000,39298.6300,39298.6300,37195.4900,37660.6000,479.47008700
1622088000000,37675.8400,38457.1800,37266.3100,38330.8500,260.50289700
1622102400000,38333.6100,39869.6200,37880.8400,39750.7900,366.83084300
1622116800000,39740.8200,40425.2700,39306.6700,39713.2100,418.04308400
1622131200000,39719.8300,39764.6200,38552.2300,38812.7800,305.25475300
1622145600000,38810.8300,39206.2800,38241.4300,38556.9200,338.33227100
1622160000000,38556.9200,38894.7200,37750.0000,38282.3700,399.01730600
1622174400000,38281.2900,38281.2900,36485.4900,37003.6700,523.91538200
1622188800000,37002.8300,37281.6000,35113.5800,35389.1200,713.28053100
1622203200000,35370.9800,37292.6800,35205.2400,36783.9700,636.83359000
1622217600000,36788.3200,36867.8100,35574.2700,35803.7400,812.44457400
1622232000000,35813.3600,36250.0000,34711.8500,35672.7400,628.85020300
1622246400000,35673.4700,36750.0000,35640.3000,36474.4400,490.59835500
1622260800000,36479.3300,37307.8400,35626.7800,36168.4800,444.32827300
1622275200000,36167.2000,36361.3000,34600.0000,35413.7300,508.44566800
1622289600000,35411.0300,35430.0100,33852.0000,34409.7200,803.15693000
1622304000000,34422.6900,35045.7000,33650.0000,34040.0700,609.02217500
1622318400000,34040.9200,35122.0900,33786.5600,34615.2200,460.71276200
1622332800000,34615.2200,34974.5700,33428.3800,34780.4100,438.74851900
1622347200000,34780.4100,36244.5700,34653.9100,36020.0200,305.80065400
1622361600000,36024.3600,36430.2400,35576.5900,36384.0100,214.42717200
1622376000000,36372.3800,36526.6800,35128.9900,35499.1300,407.54918100
1622390400000,35499.1300,36293.8200,35324.7100,36103.4100,253.30491700
1622404800000,36107.2100,36337.0200,35521.0500,35666.3100,191.44746000
1622419200000,35667.4100,36017.9900,34290.4900,34525.4000,394.84956300
1622433600000,34506.4700,36000.0000,34185.6000,35880.5900,310.79645200
1622448000000,35883.8600,37211.7600,35616.6000,36856.7100,403.02327600
1622462400000,36866.6600,37297.4800,36365.2500,37001.2900,428.57710900
1622476800000,36990.9800,37492.6600,36547.4300,36881.6200,393.39970200
1622491200000,36883.4800,37500.0000,36577.4700,37267.6500,241.24302100
1622505600000,37269.9900,37900.0000,36501.9900,36704.4500,392.00538200
1622520000000,36707.9100,37450.9700,36568.4600,36836.6000,234.98436500
1622534400000,36841.6700,36948.5600,35921.5900,36607.0500,328.58977600
1622548800000,36589.0500,37408.1800,35670.6800,36222.5900,656.09521600
1622563200000,36230.5100,36485.5100,35694.3700,35972.7800,1273.87478800
1622577600000,35979.3100,36803.2400,35872.1700,36683.5600,267.43681600
1622592000000,36683.5600,36889.8300,35928.3800,36480.3500,315.13911900
1622606400000,36478.6500,37400.0000,36478.6500,37221.3700,289.18123400
1622620800000,37221.3700,37514.9700,36856.1100,37199.8100,259.13063800
1622635200000,37196.9400,38222.0000,37077.0000,38040.2400,479.01692700
1622649600000,38044.5600,38200.0000,37738.3000,37882.5400,248.99882700
1622664000000,37886.5000,37999.2800,37346.1100,37573.0700,280.02262100
1622678400000,37570.6300,37865.5500,37174.8000,37635.2700,237.91415100
1622692800000,37640.1400,39017.9700,37606.5400,38636.0000,398.59770200
1622707200000,38637.7800,39490.3000,38534.7000,38786.9400,246.77957200
1622721600000,38792.4800,39276.7000,38346.2400,38577.1400,349.75337000
1622736000000,38552.4600,38994.8400,38445.2200,38593.7900,198.75949000
1622750400000,38585.1700,39270.0000,38535.7600,39243.9700,226.77206800
1622764800000,39247.2900,39286.3300,37400.0000,37960.2700,555.87589000
1622779200000,37957.6200,37957.6200,36300.0000,36611.4900,422.43453300
1622793600000,36620.3200,37038.1100,36256.3100,36596.1000,413.93969800
1622808000000,36593.9900,37142.8500,35609.1200,36981.0000,899.12125800
1622822400000,36984.6600,37287.1000,36763.5500,36832.7600,320.01941200
1622836800000,36822.2800,37264.6200,36503.1900,36855.8300,220.48430700
1622851200000,36861.2800,37858.0000,36644.6800,37423.1600,326.90593300
1622865600000,37448.6300,37917.2600,37436.8600,37588.6800,197.25320300
1622880000000,37600.3900,37867.4800,35683.5900,35891.8500,663.77530000
1622894400000,35888.0000,36453.7700,35300.0000,36328.7200,604.28666400
1622908800000,36322.2100,36331.4800,35722.6500,35784.4300,342.80067300
1622923200000,35787.0200,36022.2100,34835.0600,35530.7600,548.57489000
1622937600000,35528.3300,36263.8500,35433.7000,36013.2800,452.16349700
1622952000000,36013.2800,36476.6100,35740.7200,36148.5000,260.89382400
1622966400000,36145.0700,36431.8800,35827.7000,35890.8900,189.55720800
1622980800000,35892.7100,36442.0500,35478.9500,36175.7800,302.87224500
1622995200000,36172.2300,36332.7800,35724.4200,35767.4900,176.54359100
1623009600000,35767.0000,36000.0000,35236.5200,35813.7000,291.51047500
1623024000000,35813.9200,36804.7100,35544.9000,36404.7100,470.07517100
1623038400000,36428.5400,36548.4100,35884.2300,36159.2000,190.95634200
1623052800000,36188.0800,36617.9600,35926.0300,36401.8200,149.74335200
1623067200000,36404.4700,36793.9700,35883.9100,36038.9700,305.31792300
1623081600000,36041.5800,36084.5000,35339.6700,35648.1400,321.86076300
1623096000000,35645.9400,35757.1000,33314.8500,33572.1200,757.03460200
1623110400000,33570.7900,34066.5700,32401.7200,32843.8100,657.30896800
1623124800000,32843.5500,33283.3300,32173.8700,32973.3700,345.52384100
1623139200000,32985.2300,33362.4600,32686.3600,33133.7400,229.81475000
1623153600000,33141.4000,33192.4000,31028.3400,31722.9300,634.66773300
1623168000000,31732.1000,33036.5100,31585.1700,32900.0000,522.72273800
1623182400000,32902.3600,33874.2500,32700.3800,33412.2600,378.97908900
1623196800000,33410.9100,33565.1400,32405.5100,32895.2600,374.54475700
1623211200000,32895.2600,34548.3100,32566.9400,34188.8500,389.09136400
1623225600000,34198.2900,35068.5900,33858.0700,35003.9000,293.23186900
1623240000000,35003.9000,36700.0000,34612.3800,36384.2800,745.85094000
1623254400000,36385.4800,36980.2400,35678.3000,36287.1200,635.05203400
1623268800000,36295.1400,37557.9900,36142.6200,37413.8900,524.33021200
1623283200000,37409.7800,37680.0000,36777.1700,36991.7800,454.71332200
1623297600000,36991.2600,37243.0000,36555.3800,36986.9400,345.86105600
1623312000000,36977.7400,38441.0500,36270.1400,37849.6100,497.72516100
1623326400000,37854.0400,38217.2700,36655.7400,36921.1200,575.66629700
1623340800000,36918.8000,37175.1400,36140.0100,36697.5000,447.20008500
1623355200000,36703.0000,37100.0600,35819.9300,36695.3400,392.28120900
1623369600000,36694.0700,37262.0500,35967.6200,36782.9100,418.89854800
1623384000000,36776.4700,37408.6800,36409.3100,37152.0000,311.75754600
1623398400000,37154.5400,37682.4000,36945.7500,37410.2600,276.47028100
1623412800000,37409.9800,37604.3900,36772.6400,36851.4400,305.82211100
1623427200000,36822.7700,37402.7000,36534.2500,37258.8300,286.64470400
1623441600000,37253.6500,37498.0400,36796.6200,37334.9000,350.55640800
1623456000000,37334.9100,37456.0400,35301.4600,35589.5400,524.12100100
1623470400000,35586.6500,35722.6800,35011.8500,35293.9000,228.27033500
1623484800000,35298.3600,35889.3700,34633.0100,35615.5000,293.67495400
1623499200000,35617.7000,36217.0600,35352.3800,35406.9900,225.47238700
1623513600000,35407.1500,36011.8800,35329.4700,35733.7400,149.65231500
1623528000000,35738.6800,36147.8200,35439.6900,35536.0800,167.85095400
1623542400000,35554.1900,35911.3800,34829.8800,34890.5200,182.66107800
1623556800000,34887.1300,35528.6100,34747.8600,35296.7700,171.51509600
1623571200000,35288.4300,36099.8100,35174.5800,35917.9900,133.38493600
1623585600000,35910.7200,36160.0000,35681.2100,36046.3300,104.56692000
1623600000000,36042.6700,37740.6800,35984.9900,37685.8700,433.40132100
1623614400000,37680.8600,39500.0000,37660.0000,39038.7400,725.41088700
1623628800000,39038.7400,39844.0000,38750.8800,38987.3900,354.19091600
1623643200000,38987.3900,39756.3700,38800.0000,39567.9600,209.64675200
1623657600000,39571.8300,39649.4900,38871.2600,39171.6700,201.62905600
1623672000000,39169.0300,41050.9200,39046.1000,40696.7100,616.20533300
1623686400000,40697.0200,40742.7700,39342.3000,39705.2900,460.42440200
1623700800000,39722.0100,40611.2800,39628.2300,40525.5600,338.39931200
1623715200000,40539.0300,40865.1500,39882.6400,40425.6600,327.84847900
1623729600000,40434.0900,40594.7700,40106.1400,40370.5600,169.81265400
1623744000000,40388.3300,40413.9300,39571.4200,39851.9800,210.75103600
1623758400000,39848.2100,40449.9900,39750.0000,40065.6400,251.11843800
1623772800000,40065.6400,41391.7300,39792.5100,39967.5600,578.88403300
1623787200000,39965.3300,40376.2700,39546.4600,40150.4900,267.23306500
1623801600000,40150.4900,40186.9700,39634.9900,40038.5800,199.27233500
1623816000000,40048.7900,40562.8900,39868.6000,40134.0700,116.94723100
1623830400000,40143.6600,40274.9700,38878.7900,39101.4700,231.32003700
1623844800000,39102.5900,39515.2700,38553.4700,38785.4200,291.40449400
1623859200000,38778.1900,39737.7000,38334.4900,38676.2700,649.77199300
1623873600000,38672.6100,38920.0100,38111.0000,38345.2400,308.88177400
1623888000000,38354.5400,38980.0000,38200.0000,38868.9000,247.28307100
1623902400000,38875.1200,39400.0200,38658.0000,39211.3400,193.56214300
1623916800000,39204.3200,39546.9200,39081.1500,39158.9700,166.31193700
1623931200000,39157.0100,39189.4300,38436.9700,39014.2300,309.81985100
1623945600000,39018.5500,39110.3200,37537.4700,37717.8200,564.90783100
1623960000000,37701.0200,38211.4800,37385.0000,38097.4800,286.04166400
1623974400000,38097.4700,38205.3200,37212.4800,37941.6500,455.34939000
1623988800000,37941.6600,38149.1800,37387.0700,37718.6400,158.50418700
1624003200000,37718.6400,38008.9600,37085.0000,37818.8600,236.57938100
1624017600000,37834.6900,37952.5400,36311.9800,36360.2200,433.20303400
1624032000000,36360.2200,36738.2100,35137.7000,35332.8300,625.32397600
1624046400000,35337.9600,35944.0300,35262.2800,35834.3800,357.34541200
1624060800000,35830.4300,36320.3700,34842.4400,35122.9800,448.81265100
1624075200000,35127.5900,35869.1000,34969.7000,35799.2500,256.15432000
1624089600000,35803.5100,35999.9900,35579.2200,35953.9800,170.32670800
1624104000000,35958.7900,36457.3700,35579.1100,36132.9800,294.52582300
1624118400000,36135.4900,36222.5300,35385.5000,35952.7500,345.10603900
1624132800000,35958.5200,36198.0000,35390.5000,35487.7300,334.95189700
1624147200000,35489.0000,35794.7500,35133.3400,35536.8500,354.12239000
1624161600000,35532.1200,35900.0000,35364.0000,35632.6900,167.50989100
1624176000000,35622.0900,35673.2400,33745.2200,33879.7300,433.60137200
1624190400000,33872.2800,34663.9700,33343.9700,34433.5600,558.95254800
1624204800000,34417.5000,35669.8200,34292.1900,35486.1000,329.83278100
1624219200000,35496.8100,36121.1200,35356.0200,35593.6000,311.86580000
1624233600000,35593.5200,35753.2800,34607.9300,34639.2700,302.97884700
1624248000000,34641.0100,34711.4700,32300.0000,33031.7800,1037.97447900
1624262400000,33028.1400,33560.0000,31722.9500,32531.0400,1254.05501900
1624276800000,32534.5600,33210.6600,31944.9200,32679.4600,746.97449900
1624291200000,32681.0900,32989.2200,32040.0000,32572.7000,822.53822800
1624305600000,32583.5300,32795.3100,31256.1400,31600.0000,885.41833300
1624320000000,31600.0000,33005.4600,31139.6200,32637.3300,405.57342700
1624348800000,32607.8300,32607.8300,31129.3600,31241.3400,297.25373400
1624363200000,31241.3400,31989.1600,28810.0000,31701.5700,2317.21961100
1624377600000,31717.6900,33322.7500,31641.5600,32421.5100,1232.55061700
1624392000000,32414.0900,32992.5700,32125.3000,32520.0000,429.44000000
1624406400000,32524.9800,34393.1900,31707.8800,34001.5800,980.17377200
1624420800000,34001.9600,34386.6600,33607.2800,33986.6100,435.80923700
1624435200000,33992.8400,34571.9600,33682.6600,33927.4000,279.36702300
1624449600000,33929.1000,34835.2600,33384.8500,33501.0300,595.89243100
1624464000000,33497.4200,33949.9900,32880.6200,32896.8000,415.34223400
1624478400000,32891.4000,33771.6500,32755.6100,33666.7500,428.64259400
1624492800000,33679.8500,33864.1400,32356.4600,32602.6300,446.40950500
1624507200000,32593.3600,33265.2900,32326.8800,32867.7100,240.40310200
1624521600000,32842.5900,33889.0000,32823.7600,33838.1000,192.64936000
1624536000000,33847.7300,34581.2600,33756.0200,33911.8400,418.11863800
1624550400000,33902.4000,35269.8800,33789.2700,34860.3800,450.50513900
1624564800000,34861.7600,34994.2800,34507.8200,34650.2000,201.11014100
1624579200000,34652.2900,35500.0000,34260.1100,35054.9400,424.27911500
1624593600000,35056.4200,35098.6800,33963.0000,34294.9300,226.41208100
1624608000000,34284.4200,34468.7800,33222.6900,33277.8600,258.58179600
1624622400000,33299.4100,33576.2800,32360.0000,32595.2400,612.96210300
1624636800000,32598.5700,32880.4600,31500.0000,32220.5100,767.74853200
1624651200000,32210.0400,32368.4400,31281.5800,31586.4900,472.62716200
1624665600000,31585.4300,32253.1300,31312.6900,31980.0000,382.31762100
1624680000000,31984.9500,32711.9700,30659.5100,30721.9700,474.54524300
1624694400000,30726.7600,31883.0100,30167.0000,31780.7900,567.56646200
1624708800000,31779.2000,31988.2200,30528.1000,31532.8900,568.59456500
1624723200000,31539.5500,31902.6000,30777.9400,31576.7800,365.09053900
1624737600000,31589.4200,32296.2600,30906.3000,32271.6700,315.13528700
1624752000000,32271.2000,33200.0000,31991.7200,33150.3400,522.17651800
1624766400000,33145.9600,33527.8500,32827.7300,33301.8600,212.81075000
1624780800000,33297.7300,33456.8800,32373.5900,33256.3500,306.40609400
1624795200000,33261.8100,33598.7500,32726.2000,33219.3300,301.68699600
1624809600000,33210.6800,33406.0700,32580.5800,32822.2500,242.03594400
1624824000000,32818.2300,34769.5300,32423.8300,34710.9500,607.41398700
1624838400000,34702.8700,34984.9700,34254.2300,34407.7600,295.87773000
1624852800000,34407.7600,35300.0000,34287.6000,35047.4800,231.97595300
1624867200000,35060.8200,35177.9400,33961.0400,34105.7000,260.59763500
1624881600000,34111.4600,34982.9700,33800.3300,34973.4900,374.74261100
1624896000000,34978.2900,35048.3000,33981.2600,34459.2700,289.32527900
1624910400000,34458.5700,34817.5800,34127.1100,34488.8200,195.33237200
1624924800000,34495.1300,35140.0000,34210.1900,34585.0000,351.65037900
1624939200000,34583.2700,35444.9900,34546.0500,34871.4200,254.69335600
1624953600000,34860.4700,35747.8900,34740.2900,35578.8100,275.03725200
1624968000000,35570.5300,36431.4100,35360.8300,36256.0600,459.63570100
1624982400000,36257.5500,36625.0000,36068.0400,36420.0000,264.30553900
1624996800000,36405.4700,36494.0300,35661.4700,35910.1700,244.60594500
1625011200000,35911.9700,36113.1400,34964.5800,35100.4500,315.79072600
1625025600000,35115.7000,35296.0200,34643.0200,35244.2200,194.54672500
1625040000000,35253.8500,35339.5700,34427.8300,34860.2600,226.77317700
1625054400000,34855.3900,35020.1600,34098.0000,34196.0800,292.64704100
1625068800000,34200.0800,34900.4400,34051.9100,34767.6100,266.09264300
1625083200000,34757.7000,35209.0000,34389.6700,35049.6000,468.44924900
1625097600000,35050.1500,35067.8600,34132.3800,34132.3800,214.05790300
1625112000000,34126.0700,34467.5200,33330.0100,33350.0100,275.78362700
1625126400000,33353.6600,33739.5200,33009.2800,33717.3700,222.14330000
1625140800000,33721.4600,33852.0000,33061.7600,33448.2400,307.67110900
1625155200000,33449.9800,33658.0000,32676.7200,33104.8000,442.77106100
1625169600000,33104.1600,33654.4300,33104.1600,33519.1100,301.47611600
1625184000000,33510.0700,33971.2300,32782.1800,32918.4300,301.22165200
1625198400000,32918.4300,33491.8100,32705.8800,33374.8600,241.14683200
1625212800000,33363.8700,33612.5000,32756.5100,33013.6800,241.67623400
1625227200000,33023.6700,33741.3400,32876.5500,33709.4800,378.49731300
1625241600000,33709.0900,33782.1000,33120.0000,33342.2400,292.27634800
1625256000000,33339.1700,33910.0200,33065.3100,33800.8600,229.54263800
1625270400000,33794.6300,33914.1800,33320.7800,33516.4200,117.51510800
1625284800000,33523.3200,34660.3000,33459.9100,34507.0400,172.28603900
1625299200000,34509.2900,34766.4600,34405.4100,34604.5700,182.17825700
1625313600000,34604.5700,34817.5300,34487.6400,34629.4400,134.64222900
1625328000000,34625.1400,34954.4500,34488.6800,34760.1800,143.11176900
1625342400000,34760.1800,34916.5400,34256.9600,34685.7900,203.07037900
1625356800000,34677.0000,34781.1900,34385.0800,34651.3800,123.22022100
1625371200000,34647.8600,35700.4600,34640.8400,35585.9900,201.25636100
1625385600000,35605.5900,35681.9300,35368.9500,35521.4700,93.56542400
1625400000000,35514.6100,35566.5400,35235.4100,35506.2400,84.83847800
1625414400000,35512.8300,35695.0600,35400.0000,35587.3200,135.61637100
1625428800000,35581.8000,35961.0600,35211.3600,35283.9800,226.09865500
1625443200000,35286.0800,35289.2100,34203.1900,34356.2300,288.17761500
1625457600000,34333.4600,34418.7600,34038.6100,34264.8400,199.25132900
1625472000000,34261.9300,34564.4400,33333.3300,33388.5100,184.31949300
1625486400000,33393.2900,33777.3500,33288.8100,33602.3200,213.60967500
1625500800000,33598.0900,34271.9400,33139.8200,34139.2000,238.12670500
1625515200000,34130.8600,34210.0000,33662.5700,33701.8600,129.15374400
1625529600000,33707.8500,34177.9000,33657.4100,33933.6100,136.56654600
1625544000000,33930.9600,34950.0000,33926.4400,34888.4700,210.53482100
1625558400000,34878.3900,35130.9800,33751.9200,34077.0000,197.67360900
1625572800000,34070.7700,34514.4500,33821.4500,34044.7600,208.02917400
1625587200000,34044.7600,34195.2600,33526.7300,34027.4900,331.99387900
1625601600000,34033.5100,34333.1200,33638.8000,34229.8200,141.03402700
1625616000000,34212.3600,34551.8200,33950.5500,34453.2200,226.23442200
1625630400000,34462.3500,34931.4600,34396.8400,34740.9400,125.06045200
1625644800000,34740.3100,34999.0000,34468.7500,34845.0200,72.96344700
1625659200000,34847.8900,35067.6900,34480.9800,34528.8100,158.76644200
1625673600000,34524.4800,34800.0000,34425.9700,34635.8200,88.42788000
1625688000000,34634.1200,34635.0300,33794.0500,33864.4700,226.53299600
1625702400000,33867.5300,33946.5600,33058.8600,33325.0000,386.93616600
1625716800000,33319.5300,33520.1400,32282.9600,32501.9800,337.51809600
1625731200000,32501.9800,32752.4200,32102.0200,32706.9000,180.79228800
1625745600000,32696.2400,32994.2100,32350.0000,32909.9000,255.18362900
1625760000000,32909.9000,33202.5900,32650.8600,32998.9000,203.94620700
1625774400000,33015.9800,33078.3600,32513.3300,32881.9600,150.37474500
1625788800000,32869.0300,33099.4800,32278.3600,32943.7500,240.60878300
1625803200000,32952.7500,33318.0200,32756.5100,32907.7100,102.20326000
1625817600000,32900.3500,33062.5000,32621.2300,32778.4500,86.03146800
1625832000000,32770.1900,33686.9500,32639.0300,33553.3200,264.79924300
1625846400000,33573.7000,33700.0000,33270.1800,33455.5100,121.98488400
1625860800000,33457.2700,34098.2100,33390.7300,33824.6700,179.32019000
1625875200000,33817.7500,34259.5500,33649.3700,33803.7500,159.82298000
1625889600000,33794.4900,33919.6900,33476.1300,33773.7700,95.59540800
1625904000000,33770.8200,33939.7900,33570.1400,33802.0100,68.43594100
1625918400000,33795.7900,33935.5400,33644.0100,33872.1900,74.68844400
1625932800000,33872.8400,34190.0800,33233.1100,33414.2600,155.68502100
1625947200000,33401.9100,33700.0000,33027.4500,33512.9300,121.81336300
1625961600000,33512.9200,33807.1300,33390.0000,33452.0000,80.61609600
1625976000000,33452.0000,33641.6500,33317.9700,33513.6100,47.89816600
1625990400000,33513.8700,33853.8400,33428.0600,33812.4400,68.69839900
1626004800000,33811.4500,34037.5600,33664.6200,33953.2900,84.60953800
1626019200000,33960.0000,34118.5000,33790.2200,33908.3800,116.85330600
1626033600000,33905.4400,34600.0000,33742.0600,34245.7400,215.99337700
1626048000000,34260.0000,34533.7000,34054.8600,34452.2800,142.32518100
1626062400000,34452.0400,34675.2500,34150.0000,34287.4700,102.77542200
1626076800000,34282.0000,34479.4300,33502.9100,33538.9600,201.91271300
1626091200000,33538.1700,33637.7800,33323.7700,33345.2500,159.88266700
1626105600000,33341.0000,33430.3200,32755.0000,32823.9100,312.09534800
1626120000000,32819.1500,33289.5500,32662.2700,33099.2400,286.40579900
1626134400000,33093.7800,33249.0000,32832.2900,33077.9700,244.72206500
1626148800000,33077.2400,33343.7500,32753.6900,33185.7100,126.49351300
1626163200000,33186.5200,33343.9200,32930.7100,33045.5400,86.14534000
1626177600000,33042.2300,33042.2300,32288.0000,32783.0100,308.39267100
1626192000000,32797.2600,32948.9200,32239.4700,32298.4600,181.38516300
1626206400000,32298.6400,32754.6000,32202.5700,32734.1400,122.99688300
1626220800000,32735.7800,32807.4500,31661.6900,31826.9200,356.80079800
1626235200000,31841.6900,32026.2100,31673.0900,31916.3500,170.43819100
1626249600000,31920.6400,32685.1900,31577.1300,32454.2600,182.14233400
1626264000000,32454.2600,32988.7700,32298.6700,32787.8200,193.50917600
1626278400000,32802.2800,33107.1700,32590.4400,32728.4200,147.31838600
1626292800000,32738.1800,33066.8400,32676.5400,32802.0600,85.86403500
1626307200000,32827.0800,33184.2900,32640.2700,32640.2700,152.87102200
1626321600000,32644.8800,32690.4500,32364.0000,32474.2400,81.82983500
1626336000000,32458.7300,32611.1100,31801.0000,31887.5100,192.69843100
1626350400000,31876.7600,32157.4900,31474.7200,31674.9300,271.69228800
1626364800000,31679.2000,31782.0400,31142.5600,31528.2200,230.64831000
1626379200000,31537.1300,31889.7400,31510.9800,31871.5800,161.38379800
1626393600000,31877.1200,32047.4900,31563.5400,31919.9100,165.95672100
1626408000000,31919.7600,32026.9400,31550.0100,31778.5500,79.21719900
1626422400000,31771.8000,31776.0900,31025.0100,31095.8400,109.52903000
1626436800000,31090.0200,32199.9100,31066.3000,32140.3100,238.32805000
1626451200000,32147.2100,32274.4800,31823.2700,31920.0900,227.58953900
1626465600000,31917.6900,31983.3400,31345.1600,31394.0400,154.28704000
1626480000000,31381.9900,31644.7000,31170.7000,31315.7500,169.56014800
1626494400000,31309.9900,31593.7500,31196.1300,31518.4100,70.19138300
1626508800000,31518.4100,31967.7300,31264.2700,31405.8800,123.22492500
1626523200000,31408.6200,31778.4100,31359.0500,31775.5300,104.36209900
1626537600000,31779.7400,31927.1100,31534.3800,31847.7500,144.14478900
1626552000000,31849.4900,31905.1000,31505.0100,31533.0100,72.57534500
1626566400000,31529.1600,32430.3200,31479.3200,32171.4100,267.17369000
1626580800000,32171.4200,32200.0000,31690.1300,31713.7700,75.99080400
1626595200000,31713.7800,31869.3900,31584.4500,31818.1000,84.76040000
1626609600000,31814.5600,31854.6600,31143.0300,31374.6400,155.78304700
1626624000000,31385.4200,31762.1100,31311.1400,31657.9300,84.36940100
1626638400000,31653.3700,31931.6600,31454.2500,31778.2700,204.25495200
1626652800000,31778.2700,31865.1500,31450.0000,31555.7800,125.12569700
1626667200000,31553.0500,31899.9800,31527.1200,31609.5500,80.63258900
1626681600000,31605.0400,31676.2700,31171.4700,31281.9800,133.22262700
1626696000000,31269.9400,31372.8200,30426.0300,30671.2600,452.66005700
1626710400000,30678.3400,30850.0000,30527.5000,30725.2900,112.30969200
1626724800000,30740.1800,30992.3700,30692.3900,30838.5400,93.53055900
1626739200000,30843.0400,31055.2900,29509.1400,29605.4900,393.84187300
1626753600000,29609.1200,29929.2600,29510.0000,29830.7000,228.01041700
1626768000000,29834.6900,29890.6800,29303.9800,29700.1400,145.37117900
1626782400000,29700.1400,30000.0000,29295.6100,29901.5200,320.75961500
1626796800000,29901.6500,29993.5500,29610.3700,29793.1800,179.94686600
1626811200000,29791.0100,29992.8500,29500.6900,29784.0700,145.11337300
1626825600000,29798.0400,29912.6300,29494.8000,29852.8600,136.96314100
1626840000000,29840.0200,30952.6200,29840.0200,30839.6100,342.05333500
1626854400000,30840.4900,31657.6200,30740.0500,31556.9500,185.30154100
1626868800000,31557.6700,31980.0000,31436.5800,31945.3900,258.26882400
1626883200000,31953.3800,32853.5300,31593.5200,31630.5100,598.17831100
1626897600000,31649.4000,32248.0000,31519.8200,32127.8200,256.64190000
1626912000000,32155.4300,32393.7700,31800.6200,31940.7600,163.68217600
1626926400000,31934.5300,32316.5800,31852.8400,32135.2400,119.62027700
1626940800000,32147.1400,32259.4300,31727.1900,31920.7600,159.94024400
1626955200000,31903.9100,32596.7600,31734.9500,32522.5100,184.74962900
1626969600000,32524.7700,32600.0000,32221.9900,32388.3200,114.86187200
1626984000000,32386.7000,32479.0000,32066.6600,32290.7800,123.89769300
1626998400000,32287.6800,32794.5300,32187.2400,32605.9400,168.55883500
1627012800000,32603.5500,32928.8800,32355.1100,32488.5200,105.57382500
1627027200000,32497.7900,32538.4600,32223.8400,32307.0000,52.68700300
1627041600000,32307.0000,32601.4900,32251.6200,32319.8000,106.72653500
1627056000000,32320.0000,32345.2700,31999.9900,32276.2800,137.18644600
1627070400000,32271.5000,33650.0000,32218.5400,33644.6700,312.65827100
1627084800000,33649.9400,33800.0000,33419.6400,33696.4300,156.10869200
1627099200000,33691.1100,33941.9900,33598.1500,33833.7300,106.84070100
1627113600000,33826.3000,34045.1400,33562.5000,33887.8900,132.84936400
1627128000000,33888.6900,34064.0000,33762.2700,33901.9800,88.32908900
1627142400000,33901.9800,34518.0000,33726.0500,33869.6600,225.19491800
1627156800000,33862.0500,34300.0000,33697.6500,34279.0800,168.17604200
1627171200000,34283.1000,34470.0200,33883.7800,34180.7400,166.63492200
1627185600000,34184.2300,34809.6100,34100.0000,34710.5400,150.14725900
1627200000000,34721.9100,34825.9900,34300.0000,34411.8100,109.50882700
1627214400000,34415.5800,34435.1300,33883.7900,34206.1700,127.08220500
1627228800000,34202.6700,34615.7100,34110.8100,34385.1600,101.54555000
1627243200000,34374.9800,35425.0000,34325.0000,35418.7000,231.09695400
1627257600000,35404.9000,39764.3200,35240.8200,38306.3300,1252.28438300
1627272000000,38304.4200,39268.9600,37764.2100,38164.2800,369.26145000
1627286400000,38181.6300,38746.4800,37690.0000,38500.2300,224.62653600
1627300800000,38508.4100,38900.0000,37924.7400,38579.1700,277.97888800
1627315200000,38558.8600,40567.3000,38502.2900,39356.9600,885.58290500
1627329600000,39344.9700,39508.0400,36760.4600,37243.0500,1508.17304600
1627344000000,37248.9800,37521.2100,36413.4900,36835.3200,696.87421500
1627358400000,36842.8300,37347.9200,36702.9000,37146.5300,301.72842800
1627372800000,37133.2800,38090.1300,37000.0000,38090.1300,226.23595000
1627387200000,38090.9000,38788.6700,37750.0000,38230.1300,711.19393300
1627401600000,38217.5300,38319.9400,37367.3900,37793.2100,629.11456000
1627416000000,37816.4900,39548.3300,37816.4900,39487.3100,653.64971400
1627430400000,39492.1800,40354.9100,38945.2000,39856.7600,776.65842500
1627444800000,39845.5600,40200.3300,39282.5600,39900.1400,425.24098400
1627459200000,39917.5300,40917.9200,39383.7800,40782.5500,406.32391700
1627473600000,40783.5600,40899.1600,39357.3600,39705.6900,647.16381000
1627488000000,39722.6100,40699.0000,38810.1000,40404.6900,981.98621600
1627502400000,40410.0000,40410.0000,39536.1500,40030.0000,535.44760600
1627516800000,40030.0300,40277.2300,39266.2800,39636.9600,445.85880900
1627531200000,39635.1100,40269.8400,39519.0000,39965.7800,214.22054300
1627545600000,39957.0000,40650.0000,39539.7400,39788.0300,258.67930400
1627560000000,39795.3700,40165.1900,39483.0000,39966.4500,249.78992300
1627574400000,39961.0500,40178.8000,39408.9200,39684.0900,249.47109200
1627588800000,39669.0000,40420.1800,39521.2000,40024.7600,277.07866600
1627603200000,40036.5800,40262.3500,39768.0100,39989.5400,199.12271800
1627617600000,39988.1100,40050.0000,39608.6500,39738.1200,143.69959700
1627632000000,39738.7300,39785.5500,38342.3500,38675.1900,350.18963100
1627646400000,38663.2000,39172.7200,38599.2900,39088.9500,214.22803600
